City,Area,PM2.5,NO,NO2,SO2,CO,O3,Traffic_Emission,Industrial_Emission,Exposure_Score,Season-encoded,Month,AQI
Delhi,Rohini,117.6642971857535,74.0207757473785,130.62457567436877,50.446998108575855,6.057805271080094,122.42770920782084,204.64535142174725,111.02505081937679,1.346853411640904,1,11,108
Delhi,Rohini,310.2999935039221,66.09683141448022,66.32572347937088,9.766876271451773,2.365893930293973,68.65524813441326,132.4225548938511,33.42581557439151,1.710207211221,3,12,178
Delhi,Rohini,231.47635843524085,34.72496136910577,98.57407961867816,33.71951560653424,6.330272572334622,155.07078100390385,133.29904098778394,97.02224132988046,1.6966895603841,2,3,160
Delhi,Rohini,222.7703872951539,79.38704619591049,89.1313834910147,44.20496220364956,3.065246110151298,19.194155912775706,168.51842968692517,74.85742330516254,1.4162215669903426,2,5,138
Delhi,Rohini,69.11446384915294,67.27693701374024,64.00983735068573,43.14280183735271,5.945398843556558,56.133217809564364,131.28677436442598,102.59679027291828,0.856491420290429,2,3,63
Delhi,Rohini,118.88775517308312,94.8568213502183,103.84116530839503,57.10886997797784,5.7828070340915465,118.01841794207589,198.69798665861333,114.9369403188933,1.3388577105314976,1,11,103
Delhi,Rohini,90.59333535077847,51.08811134346192,50.5816612103567,36.23824609027747,5.79968155351321,68.5169284658702,101.66977255381862,94.23506162540957,0.8912168666933107,1,9,71
Delhi,Rohini,319.866476977813,38.62031274746775,35.407269433874745,22.095137190645627,3.062646731757538,149.97243637721135,74.0275821813425,52.721604508221006,1.832909154044802,1,7,187
Delhi,Rohini,148.3865648658284,24.819026782864753,94.77251871256188,41.36224785192374,4.654616197341622,59.453035076756045,119.59154549542663,87.90840982533996,1.1274522402583589,1,9,107
Delhi,Rohini,333.44381413463054,39.088263881867974,92.63068704407125,57.72642191713834,2.681777614275764,175.34404364895852,131.71895092593923,84.54419805989598,2.1169896418081096,1,8,211
Delhi,Rohini,131.59405822319434,72.66738455558095,119.71788258942189,16.106519746504993,6.486442910293651,59.018867355422024,192.38526714500284,80.9709488494415,1.1911263995925099,2,4,103
Delhi,Rohini,205.77691673636983,14.633087612499041,59.0105049931256,73.11994144749903,1.9373713440018345,38.90765389505181,73.64359260562465,92.49365488751738,1.233197469721867,3,2,127
Delhi,Rohini,189.85711772619658,59.760378016419516,102.97754134311509,11.063999474953643,2.717926736368427,54.95638981577527,162.7379193595346,38.24326683863791,1.271303622932682,3,12,124
Delhi,Rohini,166.65710848858345,66.90752475342215,108.69415950652525,45.18310130560688,1.0417386203264498,152.82491177222425,175.6016842599474,55.60048750887138,1.4346826010364202,2,6,125
Delhi,Rohini,207.3776452548084,72.62315261117936,140.1702326739208,29.446917890141357,1.8214462853932898,132.33967285227294,212.79338528510016,47.66138074407425,1.6150994587821286,3,12,149
Delhi,Rohini,161.11313631460152,18.65588959822787,151.67325702854455,34.81790158156417,3.606508103164881,153.22216747470912,170.32914662677243,70.88298261321299,1.433321138687795,2,3,133
Delhi,Rohini,158.90924180457495,20.212616911653015,149.4571065589988,70.80045150357357,2.0476497662909336,123.89736759563954,169.6697234706518,91.27694916648291,1.4053250476838486,1,11,130
Delhi,Rohini,344.8288195655363,56.49723021439129,56.51608447625726,79.71902748184432,6.292516107732762,107.1184198451711,113.01331469064854,142.64418855917194,2.1048671244521286,1,10,208
Delhi,Rohini,114.72506141900001,35.09842173329637,118.05009619618798,68.49958566787294,5.637945751268555,81.74384097516136,153.14851792948434,124.87904318055848,1.1784430498464085,1,11,101
Delhi,Rohini,246.18917738474346,17.572596849554394,42.62801997324593,72.39156413953094,4.138574357957539,16.517513516743893,60.20061682280032,113.77730771910633,1.3657475856562753,3,1,144
Delhi,Rohini,252.4155130413362,10.455542546159682,42.51312719844981,46.15503420249396,4.65137118615616,122.57360781792909,52.96866974460949,92.66874606405557,1.5460840994185332,1,9,156
Delhi,Rohini,111.01832327643015,11.626782725396879,89.14512012568085,18.411703191599663,2.6988127074971597,137.7881363043328,100.77190285107773,45.39983026657126,1.0119930319496842,1,9,91
Delhi,Rohini,250.70773876709958,61.147774300192445,33.11446749593294,32.57868522945751,2.0912142060903527,55.25829115754879,94.26224179612538,53.49082729036104,1.4088536755564687,2,3,142
Delhi,Rohini,343.8789288997526,53.80679376635096,146.85383028059755,37.57957741328215,2.600470446168054,121.4420547350432,200.6606240469485,63.58428187496269,2.146889636912919,2,6,219
Delhi,Rohini,116.6204664614329,75.02069037353547,59.30813074171981,6.823697482359038,4.372833775443007,44.223262102163076,134.32882111525527,50.5520352367891,0.9246901027541464,3,1,79
Delhi,Rohini,196.28390905737345,35.16043076170827,143.68916311727625,61.07890804230605,6.218431082143719,69.57380027063476,178.84959387898454,123.26321886374325,1.528508862256219,3,12,146
Delhi,Rohini,225.96481605954312,98.22984253444412,30.54847584085795,27.927276446538638,1.6454661869020761,59.29835138687587,128.77831837530206,44.381938315559395,1.3687764803936475,2,5,129
Delhi,Rohini,109.15289653896681,60.11211362125152,151.06166838250934,57.20223475062298,3.92036702053619,31.034121472176807,211.17378200376086,96.40590495598488,1.1138392030197124,2,3,97
Delhi,Rohini,164.00756657588752,32.87472841627649,61.34068237865142,29.19130731789504,5.592018769548046,37.54251968793476,94.21541079492792,85.1114950133755,1.0897691172960264,2,6,106
Delhi,Rohini,164.252433853729,36.4232659838044,133.3105617669919,65.75850460093855,5.702433911480622,165.68469117181778,169.7338277507963,122.78284371574478,1.573412460691634,2,6,137
Delhi,Rohini,61.503610204456166,66.51049734537725,47.198353491685914,10.320568774994575,2.8807029632833303,23.376807621500497,113.70885083706315,39.127598407827875,0.5984409545506078,1,10,46
Delhi,Rohini,158.0185954869454,43.802465737594964,33.15747157772166,48.37101057471305,0.7156536427804525,91.82367299185593,76.95993731531662,55.52754700251757,1.0806966965671618,2,3,100
Delhi,Rohini,231.34164556501312,12.745022494514448,25.22874642489002,66.69504204947437,2.661143848467577,35.96498458756099,37.97376891940446,93.30648053415014,1.2598570503422837,2,6,133
Delhi,Rohini,300.0820110984007,34.43886242377677,155.13525625470777,39.29488712102964,5.552138450071888,47.07270560915405,189.57411867848452,94.81627162174851,1.863254236212377,3,1,195
Delhi,Rohini,244.8546714344799,75.34822003503955,156.61929112475485,43.72252612258965,2.437738837647476,146.2057221368361,231.9675111597944,68.09991449906441,1.8719649813293093,2,3,175
Delhi,Rohini,187.30171200463445,17.061074320803936,23.549104078164053,77.19863110084438,5.515880723073235,129.83574400546019,40.61017839896799,132.35743833157673,1.3548135694905477,2,3,124
Delhi,Rohini,76.87614269744864,92.36923548638325,81.92931216235462,22.984051936805244,1.0632397404877505,45.17288952270571,174.29854764873787,33.61644934168275,0.8136803438160473,2,5,62
Delhi,Rohini,245.09847221457161,56.502663168391,111.99558599002336,37.67546740084183,4.880235899370911,22.87316106912205,168.49824915841435,86.47782639455093,1.5360923621024611,2,5,155
Delhi,Rohini,163.23207680886586,78.20614994179321,22.015088408165823,13.705448038018718,0.7760158521305165,21.720252382630072,100.22123834995904,21.46560655932388,0.9397425018192894,1,10,90
Delhi,Rohini,110.84577826790817,11.544499164857521,126.87101922054754,65.51847327880846,2.5778259265364047,91.67117913503589,138.41551838540505,91.2967325441725,1.0861499732008597,2,4,99
Delhi,Rohini,175.5663729752383,65.42650882469948,108.91311112147014,8.397800732903338,2.7476756877588273,118.266886092849,174.33961994616962,35.87455761049161,1.3592276191999735,2,5,124
Delhi,Rohini,205.30156633542518,58.54397035600563,115.75492771573975,51.18883732924354,6.163349627364543,170.8015135256526,174.29889807174538,112.82233360288896,1.7370517557422747,1,10,154
Delhi,Rohini,229.87491856930436,94.62072172824618,100.56638490262306,34.11274446548914,4.359729310654119,90.61172693110025,195.18710663086924,77.71003757203033,1.6465174165452172,3,12,151
Delhi,Rohini,297.9854479657471,66.33457030914155,134.85975812797753,53.861357889334094,1.7401061592604723,60.20358600798707,201.19432843711908,71.26241948193882,1.8572624597170782,2,3,189
Delhi,Rohini,89.22562039945373,11.639964308639476,33.222014505829975,56.22550800622676,0.9271318907613739,67.63097899847062,44.86197881446945,65.4968269138405,0.712882051051376,3,12,64
Delhi,Rohini,257.667964002109,40.6562112517816,56.49723395302644,42.202809072005465,4.657342152151636,72.47553973477756,97.15344520480804,88.77623059352183,1.5474822870746507,1,10,156
Delhi,Rohini,314.46688392284534,76.15639394234972,132.48733025387878,26.152592942847985,1.564637262678337,138.85143402074164,208.6437241962285,41.798965569631356,2.0364557832645844,1,11,201
Delhi,Rohini,347.2464911801953,47.135590922028385,72.08253201098964,63.230972055649765,2.544821241518107,168.57495872458819,119.21812293301802,88.67918447083083,2.141930496977655,2,3,213
Delhi,Rohini,129.19308933919865,71.18603019102213,123.58722646263243,22.867711430298456,2.766373317057769,103.16403313254297,194.77325665365456,50.53144460087615,1.213709826130942,2,5,104
Delhi,Rohini,299.67266517124506,38.804464092755055,145.37325198946806,34.19012590506223,0.5650259088817902,164.3880261091785,184.17771608222313,39.840384993880136,1.9755029150555439,2,4,199
Delhi,Rohini,162.92250523418898,96.11207966138107,114.74778661940246,41.189071223198184,3.45815394663083,28.74192784721784,210.85986628078354,75.77061068950648,1.2824348305717714,3,12,114
Delhi,Rohini,145.03112379243873,39.57980908329243,114.15258385078538,61.428089707826004,5.249474262355092,145.28699356110138,153.7323929340778,113.92283233137692,1.406008932822867,2,5,121
Delhi,Rohini,203.38188836374863,15.180288401497986,96.93404352532298,38.11478760300328,5.826225096549798,72.90097707109298,112.11433192682097,96.37703856850126,1.376312248587825,2,5,138
Delhi,Rohini,340.9090637524991,71.92270091575352,137.17494239323236,70.0151528983131,5.53088458258391,85.30509338274528,209.09764330898588,125.3239987241522,2.2030897258417634,3,2,218
Delhi,Rohini,81.10127184561613,83.96740533613206,118.87391180190947,11.101158548142482,1.0090262845111515,177.79553045269395,202.84131713804152,21.191421393253997,1.1280616253504434,1,8,84
Delhi,Rohini,315.30439090514085,31.301667431387088,147.07711888879646,49.391655411596325,2.6013094802018815,131.84989727122797,178.37878632018356,75.40475021361513,2.0324844312306167,3,1,207
Delhi,Rohini,285.37260561895664,60.256382476222456,79.39108129457668,72.9765788821052,1.167184893836908,96.28314220799176,139.64746377079913,84.64842782047428,1.782648490074357,2,3,176
Delhi,Rohini,195.91158617829663,15.067294811365361,36.634508277530074,13.814468508282866,4.395261812696381,138.09740507879485,51.70180308889543,57.76708663524668,1.2787789343190605,3,2,124
Delhi,Rohini,339.03003905761716,43.73835215713336,59.9996920794605,70.14493461420952,1.8415750311167158,173.93171900770088,103.73804423659386,88.56068492537668,2.0885810525698116,3,12,207
Delhi,Rohini,343.59119393873857,60.04045347783261,65.17609435886172,8.255058747362957,6.047859981341576,166.6540930209788,125.21654783669433,68.73365856077871,2.0955733745918583,3,12,208
Delhi,Rohini,220.61774247638303,97.2372282057189,93.23369818382083,52.20489786014469,4.6744921339077035,89.99927568668258,190.47092638953973,98.94981919922174,1.64131101245642,2,4,147
Delhi,Rohini,262.1082662005063,44.57816482412979,123.1940988180227,73.64407562518298,6.252214444447077,24.547543130021722,167.7722636421525,136.16622006965375,1.705405118485681,2,5,171
Delhi,Rohini,192.14045830785676,65.8119338021383,58.833365617358574,19.109086979282097,3.282190429639893,73.30311762429872,124.64529941949687,51.93099127568102,1.2683206498703803,2,6,120
Delhi,Rohini,137.1219982396293,42.43105856847414,56.39298079959678,38.99306351216233,0.6938957066579028,61.16097868287604,98.82403936807091,45.93202057874136,0.9603220702178938,3,2,90
Delhi,Rohini,296.00055571501514,71.62580552984913,42.76637150828478,73.31953883703818,5.4352234575390135,171.71698569316746,114.39217703813391,127.67177341242831,2.01156409514752,2,5,186
Delhi,Rohini,237.89040682137906,47.6418732661557,150.58198766956187,69.95479171253062,0.7713120206371364,19.35055079204658,198.22386093571757,77.66791191890198,1.5420462745788486,2,5,158
Delhi,Rohini,285.50466228321545,53.23330736797192,157.94004709317062,33.255422745345555,4.997469799856432,79.84325908151176,211.17335446114254,83.23012074390988,1.8905121177059903,3,1,190
Delhi,Rohini,304.2144877093555,85.44958342400241,85.61704237129584,36.11146267532489,2.1404424315842374,24.301956947402974,171.06662579529825,57.515886991167264,1.722626890305159,1,11,177
Delhi,Rohini,260.59717517898446,58.09116475265168,124.98750492579606,73.48743141932322,4.0108971939528315,134.80993927185494,183.07866967844774,113.59640335885153,1.9053587253342466,2,6,180
Delhi,Rohini,306.39774329644933,32.26132915688779,83.07617894341308,14.686956136362124,6.224306163552335,115.01881468439521,115.33750810030088,76.93001777188547,1.8401636542989603,1,10,189
Delhi,Rohini,254.79319847769844,65.63154164121062,70.14278052459767,13.516819414972176,4.529439173556797,100.85077064912589,135.7743221658083,58.811211150540146,1.6100454018417423,3,1,157
Delhi,Rohini,301.09773211812535,37.69995157939445,134.29400292982874,77.59803240798674,1.0304493401938795,145.64994351248944,171.9939545092232,87.90252580992554,2.015483776135778,2,6,200
Delhi,Rohini,98.86441625068582,12.590440868200508,125.71921579430666,51.52321635150985,4.724478608595342,50.13908664897027,138.30965666250717,98.76800243746327,0.9698911565006247,3,1,89
Delhi,Rohini,239.0064765082147,98.24164525831401,105.13229893586393,52.748324121671196,3.8288936512533542,30.015345023469497,203.37394419417794,91.03726063420473,1.604879005736563,2,6,152
Delhi,Rohini,160.9940854367571,56.25905402438297,129.71142178376004,34.74070867409526,4.232520201367241,157.29001194321296,185.97047580814302,77.06591068776767,1.4846291386252757,3,2,129
Delhi,Rohini,290.9768149454244,51.34121271515552,137.89279810261934,62.66883059865481,0.8974158671111951,22.567108956764436,189.23401081777484,71.64298926976676,1.7307954778703099,2,5,182
Delhi,Rohini,202.8592472579322,39.587644925875736,108.67611960434161,23.01092140836448,0.9551799686519835,36.26515411525712,148.26376453021734,32.56272109488432,1.2456202685124464,2,6,130
Delhi,Rohini,229.58217072525457,46.027044001925326,117.67346031757044,18.50504542619739,4.679008797362474,82.92410036899214,163.70050431949576,65.29513339982213,1.5421681590776384,1,7,153
Delhi,Rohini,209.41845591062116,97.57993143430939,104.27095537573443,21.788679942974046,5.430743821066695,71.93863359069381,201.85088681004382,76.096118153641,1.5374451007512422,2,3,140
Delhi,Rohini,111.33304044025658,17.983228038135003,36.889021954084114,39.55840760245443,1.738002310434755,75.10452707293246,54.87224999221912,56.93843070680198,0.8191625773049335,1,10,76
Delhi,Rohini,260.21450030251594,13.538092585698905,131.91745584726596,52.09252921181808,0.9905541916932314,159.14047297761823,145.45554843296486,61.9980711287504,1.774046186288731,1,10,178
Delhi,Rohini,140.2945179626891,82.55811518137551,124.75635665371217,18.8390764517283,1.7560959400202618,76.12789696057803,207.3144718350877,36.40003585193092,1.2008628811459499,3,1,106
Delhi,Rohini,128.47379460404727,78.3959868043827,94.37720555629477,59.038704604359864,0.8740481750674487,39.3769501645274,172.77319236067746,67.77918635503435,1.0737538361766676,2,6,93
Delhi,Rohini,266.87137990652025,90.56861539184794,91.63484189619325,44.908511394898674,1.1430320680386563,88.82304052587001,182.2034572880412,56.33883207528524,1.722216179404474,2,3,166
Delhi,Rohini,175.1775114261839,19.43822498792328,123.23672885313468,18.671290885696855,3.8837905521130183,153.71714766985863,142.67495384105797,57.50919640682704,1.408512641540223,2,3,133
Delhi,Rohini,154.97423213159524,20.778591863732608,144.67381930358528,49.519434016553646,4.574613914866937,145.21325437021082,165.45241116731788,95.26557316522302,1.4317594059318843,2,6,130
Delhi,Rohini,85.20688354535287,58.3395887636693,102.15775652292308,60.90796056382475,3.089957277378076,36.050749961268025,160.49734528659238,91.80753333760552,0.9175387913523434,3,2,75
Delhi,Rohini,157.85958182285623,90.9682657430511,105.0577311211002,23.32648665984909,3.4894861870936413,69.5074994113508,196.0259968641513,58.2213485307855,1.2789480169040004,1,9,112
Delhi,Rohini,128.7957696034384,19.160422535836336,41.40027948580648,23.44682962883811,1.464088239557334,45.78355896846545,60.56070202164281,38.08771202441145,0.8040470244427931,1,9,81
Delhi,Rohini,320.0619731416633,17.2210371095478,93.43159453983566,35.77976202422461,6.394271701451638,33.48641885772864,110.65263164938347,99.72247903874099,1.7679709516583595,1,8,192
Delhi,Rohini,227.0395411636414,92.56560517769785,20.74200089566476,78.13003722088568,3.4444926755527066,134.277855942593,113.3076060733626,112.57496397641275,1.6284790166393024,3,2,142
Delhi,Rohini,268.3526085426006,58.15330588404195,86.72672777769768,67.89369190269686,1.7304653608967546,174.71902097319864,144.88003366173962,85.1983455116644,1.883005234463608,1,9,177
Delhi,Rohini,183.37656719876088,55.68493408160095,53.93736253811123,13.612761855440265,4.163720254649796,62.6240412846422,109.62229661971219,55.24996440193823,1.188498873407629,2,4,114
Delhi,Rohini,206.77014734421064,93.88129080312407,64.889906902332,49.54123231684241,2.7153828890593767,89.95421541615144,158.77119770545607,76.69506120743618,1.47792153803493,2,5,133
Delhi,Rohini,78.37874143710265,99.09642091509507,65.12953829646122,65.7405834390976,2.027843928582583,127.44794916694833,164.2259592115563,86.01902272492345,1.0689008279552668,2,5,73
Delhi,Rohini,93.84185860108758,52.5849580946703,104.85426334781741,64.57170874748468,1.1401955006806164,155.37003090271503,157.4392214424877,75.97366375429084,1.1529332666033374,3,1,91
Delhi,Rohini,339.8578040932886,21.186750113699027,122.3214465285102,75.37553426157784,1.587398396993961,25.971884115518286,143.5081966422092,91.24951823151744,1.8808904143516443,3,12,206
Delhi,Rohini,269.26299971787034,14.328517956767893,129.41202744519808,67.09556653831189,5.003011548591881,146.9236266017201,143.74054540196596,117.1256820242307,1.8926317069273149,1,8,186
Delhi,Rohini,107.63708139998795,83.3117248208244,113.12761089746802,44.22990685768395,2.652982904741015,159.73808923416286,196.4393357182924,70.7597359050941,1.2844226473150508,2,3,99
Delhi,Rohini,258.0647983909684,50.67537411691353,119.92954367974563,72.47505839691298,4.244609265091025,104.06387521591445,170.60491779665915,114.92115104782323,1.8114390816846673,1,9,174
Delhi,Rohini,127.34168159257702,90.96171159471116,73.7447709922496,45.766464583549144,5.938832665787282,117.9992693258087,164.70648258696076,105.15479124142196,1.2850878126786909,3,1,100
Delhi,Rohini,185.14316150956836,39.95342073212359,122.2768791533022,57.028820555250384,1.500384559960299,159.9738040366173,162.23029988542578,72.03266615485337,1.5290461861920663,2,3,140
Delhi,Rohini,214.70371667313324,90.45033247458619,130.4036095714343,16.375615979956336,2.370332406773289,56.000708069386846,220.85394204602048,40.07894004768923,1.4926820470187263,3,1,143
Delhi,Rohini,101.50711580905619,28.409013385251694,119.96897151130598,42.0486115348147,5.0278117511607,31.981145072783928,148.37798489655768,92.32672904642169,0.9514001812677515,1,7,87
Delhi,Rohini,192.5300635916867,64.35620848652613,90.32036864475423,45.489547783462754,3.418144891973647,82.47760421910638,154.67657713128034,79.67099670319922,1.403770610473919,2,4,130
Delhi,Rohini,63.538890972232906,63.85984310847043,99.17116862521634,58.713430604971414,4.094176188663959,151.42180658849793,163.03101173368677,99.655192491611,1.0823715855165232,3,2,76
Delhi,Rohini,159.33203458177758,30.461588472698832,79.3035607388676,26.594721235679458,4.189701578915926,165.45564745908916,109.76514921156644,68.49173702483873,1.324753205718099,1,10,118
Delhi,Rohini,206.70771687649514,65.0308811891183,22.53542573491767,70.40929317081137,6.092709694901674,108.24697529221947,87.56630692403597,131.3363901198281,1.4811302121781478,1,8,131
Delhi,Rohini,289.12454476598515,12.072034430887376,111.19140953835446,62.84350013898035,2.7466122183225323,26.372053995591102,123.26344396924183,90.30962232220568,1.6363884196380178,2,4,178
Delhi,Rohini,273.5688283311696,94.09303132921134,149.57959180694868,38.81295285530991,1.1794282750445315,177.4987978287852,243.67262313616004,50.60723560575522,2.0378326264660793,2,3,189
Delhi,Rohini,96.15217754894738,92.87576943556351,141.78549068869796,43.912854284455406,4.047652614469575,80.8354461385715,234.66126012426147,84.38938042915116,1.1843808835797578,2,4,92
Delhi,Rohini,275.83239903455376,28.502182753807375,130.29058442002895,50.27911487976042,1.1856038003341265,83.39325639359856,158.79276717383632,62.13515288310168,1.7119719490392882,1,9,178
Delhi,Rohini,326.7581287597005,41.17113949293651,68.57344826547188,60.312593608231126,3.213307645338843,52.05979578509702,109.74458775840839,92.44567006161955,1.8155326222490522,1,10,191
Delhi,Rohini,324.69734423494737,32.34037984814367,100.86847357281661,17.413498807098037,0.7032749614795699,66.39307323690497,133.20885342096028,24.446248421893735,1.7468857270993075,3,12,191
Delhi,Rohini,243.35664349666382,11.178501092950027,112.89523208233948,18.352697515231355,6.266421904816731,39.52935007926364,124.0737331752895,81.01691656339867,1.462666573622559,1,11,156
Delhi,Rohini,309.58328518831286,58.15627470402928,45.824801998639856,27.46969338248578,2.3596215576116655,80.55748905050365,103.98107670266913,51.065908958602435,1.7095420901768017,2,6,177
Delhi,Rohini,120.87262199771988,90.82488604966424,48.719549667481004,19.301579049774993,0.7192980070885693,92.89104594314988,139.54443571714523,26.494559120660686,1.0013505695527911,2,3,82
Delhi,Rohini,230.36154522788155,36.46402112988744,119.96828797057596,44.57357976085894,3.706735347543481,94.37951148395169,156.43230910046339,81.64093323629376,1.586351688552944,1,8,156
Delhi,Rohini,281.9533215092098,19.268333139818395,66.8107935834675,10.662752285291692,5.019477324484705,59.929806028849406,86.0791267232859,60.857525530138744,1.5415462026013873,2,6,166
Delhi,Rohini,246.75986753931457,46.78607539882868,23.55408979244828,16.71144480246428,4.795833373084385,123.72245041517498,70.34016519127695,64.66977853330812,1.5045042584367783,2,3,146
Delhi,Rohini,219.99955262520854,32.84997076389739,47.45583395708339,42.913090932952535,4.0702938782025235,70.97975557287151,80.30580472098077,83.61602971497777,1.3498013905184945,3,1,134
Delhi,Rohini,111.77795199575675,68.74714970666872,53.345589346541715,12.458104456950887,1.9590331459967245,134.17404375618378,122.09273905321044,32.04843591691813,1.0237422454356517,2,5,83
Delhi,Rohini,293.98654319914993,96.63843866993872,152.21736158081828,15.581138658328518,2.938353849641132,68.45836008262194,248.855800250757,44.96467715473984,1.9005038477728373,1,8,188
Delhi,Rohini,63.77055781811345,17.695767776902127,49.104075720443824,6.989915290536478,1.5886126105387839,111.20185755999921,66.79984349734595,22.876041395924318,0.6568377161789928,3,2,55
Delhi,Rohini,264.14437919016774,91.95616031862735,107.46657794605515,30.18993928623763,5.450643988535958,74.90477001218994,199.4227382646825,84.69637917159721,1.7746252916576102,3,12,169
Delhi,Rohini,137.7384558386341,66.17340170642206,77.31763130677366,46.403538563898515,3.1167591748119,63.58685032441642,143.4910330131957,77.57113031201752,1.120251850653796,1,7,98
Delhi,Rohini,342.6187069076723,80.17828973092277,35.993309628855556,47.433246497492036,6.412203873450408,92.72579969447938,116.17159935977833,111.55528523199611,2.0113801962031967,2,4,198
Delhi,Rohini,200.5857264736004,56.12118902937294,123.83617219201318,57.413438987067835,2.9153002615818835,50.97381273652427,179.95736122138612,86.56644160288667,1.4373381370159959,3,1,138
Delhi,Rohini,302.12976867179674,98.5961962633197,93.59662552237602,17.875946438622762,2.1338439591162137,18.03446163033201,192.1928217856957,39.2143860297849,1.7074024135788122,2,6,175
Delhi,Rohini,213.6018868099735,83.35489855622114,89.7327054915408,10.038154993678257,2.9314885281661325,97.08170750668195,173.08760404776194,39.35304027533958,1.473452250899461,3,2,138
Delhi,Rohini,119.86216881057493,10.989624579263243,39.16398820963302,72.50139813860788,5.743340465375091,113.57316185810087,50.15361278889626,129.9348027923588,1.0667718301210118,3,12,92
Delhi,Rohini,243.5984383736598,54.48464651244443,100.26121294511609,67.85802223837219,2.9262890092941456,142.20037721560465,154.74585945756053,97.12091233131363,1.7625280515035968,3,12,165
Delhi,Rohini,108.22217693926302,76.42302547837333,31.591813509517706,50.23640820997912,1.9720946580879257,79.23377631692613,108.01483898789104,69.95735479085837,0.9473006479484033,3,2,75
Delhi,Rohini,186.78608494360063,92.39623095627226,121.01460055706679,50.78035002559682,6.195840782346594,80.44714655358895,213.41083151333905,112.73875784906275,1.560337811606384,1,8,136
Delhi,Rohini,331.6806244041798,75.93148874892253,50.09165300270595,7.33873512959635,2.0735842657989503,113.18785856554204,126.02314175162849,28.074577787585852,1.8612936538262321,1,8,189
Delhi,Rohini,305.45827630122164,95.97126814511311,41.654099723653076,51.7499413178743,3.3454238522022175,71.82331578729848,137.6253678687662,85.20417983989648,1.8111388321968087,1,11,176
Delhi,Rohini,271.174739299045,54.59421845855786,116.37633549988304,37.61205039528097,1.9784121994346409,150.15188241624296,170.97055395844092,57.396172389627374,1.8417361747248027,1,8,179
Delhi,Rohini,60.678423281475695,97.09294493863779,20.73553459817389,12.732030951030866,2.3875793408564654,148.2259915497656,117.82847953681167,36.60782435959552,0.8480382840182485,2,5,52
Delhi,Rohini,99.6774029664988,95.52136184387221,82.4408082141138,18.884969662896474,3.751405684270149,159.03606291960736,177.96217005798601,56.399026505597966,1.185504130832378,3,1,87
Delhi,Rohini,245.29532174693594,78.31322609849649,121.3744660982394,52.792368484211515,6.383460801079929,164.05502908494412,199.6876921967359,116.62697649501081,1.9419206825411257,1,8,174
Delhi,Rohini,124.15073812768465,98.89012071969823,152.16830755612585,7.957010852637943,4.733451035094131,167.66597237358485,251.0584282758241,55.29152120357925,1.4446347962167152,3,12,114
Delhi,Rohini,221.1839086167821,52.588910627320004,63.79967991078225,14.039193408984833,4.88614202874969,46.778839584629026,116.38859053810225,62.90061369648173,1.3368717221055544,1,7,134
Delhi,Rohini,341.60689109795663,94.98398402020905,86.38999033204493,69.65319882419851,5.567296391210422,67.65157808513717,181.37397435225398,125.32616273630273,2.1151309947392143,1,8,207
Delhi,Rohini,246.91852868148843,68.51506153989052,71.05761492402283,47.05078955026355,3.386371303064519,161.02472882634137,139.57267646391335,80.91450258090873,1.7506979304682806,1,10,161
